1355276100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.300,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355276400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.299,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355276700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.297,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355277000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.295,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355277300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.293,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355277600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.291,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355277900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.289,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355278200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.287,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355278500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.285,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355278800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.283,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355279100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.282,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355279400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.281,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355279700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.280,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355280000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.279,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355280300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.278,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355280600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.277,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355280900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.277,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355281200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.276,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355281500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.276,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355281800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.276,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355282100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.276,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355282400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355282700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355283000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355283300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355283600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355283900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355284200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355284500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355284800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355285100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355285400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355285700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355286000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355286300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355286600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355286900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355287200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355287500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355287800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355288100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355288400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355288700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355289000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355289300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355289600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355289900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355290200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355290500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355290800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355291100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355291400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355291700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355292000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355292300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355292600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355292900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355293200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355293500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355293800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355294100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355294400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355294700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355295000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355295300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355295600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355295900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355296200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355296500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355296800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355297100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355297400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355297700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355298000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355298300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355298600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355298900000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355299200000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355299500000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355299800000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355300100000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355300400000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355300700000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355301000000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355301300000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
1355301600000.000,270.000,133.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.385,394.228,680.034,0.000,0.000,0.275,62.000,23.000,0.000,4.000,0.000,0.000,11876.000,0.000,0.000,9.000,0.000,0.000,1977849.000,0.000,0.000,0.000
